"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75"
"1",0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0130534475910701,0.00707393471476684,0.00435607295767612,0.00714884190818586,0.0121255659709118,0.0122402084841981,0.0131633165609697,0.00540047734564406,0.00394474856114144,0.00562842757619185,0.00394866587139973,0.00406348555367571,0.00316820473258388,0.0024313863938121,0.000197984260998088
"2",0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0130534475910701,0.00707393471476684,0.00435607295767612,0.00714884190818586,0.0121255659709118,0.0122402084841981,0.0131633165609697,0.00540047734564406,0.00394474856114144,0.00562842757619185,0.00394866587139973,0.00406348555367571,0.00316820473258388,0.0024313863938121,0.000197984260998088
"3",0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0130534475910701,0.00707393471476684,0.00435607295767612,0.00714884190818586,0.0121255659709118,0.0122402084841981,0.0131633165609697,0.00540047734564406,0.00394474856114144,0.00562842757619185,0.00394866587139973,0.00406348555367571,0.00316820473258388,0.0024313863938121,0.000197984260998088
"4",0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0130534475910701,0.00707393471476684,0.00435607295767612,0.00714884190818586,0.0121255659709118,0.0122402084841981,0.0131633165609697,0.00540047734564406,0.00394474856114144,0.00562842757619185,0.00394866587139973,0.00406348555367571,0.00316820473258388,0.0024313863938121,0.000197984260998088
"5",0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0130534475910701,0.00707393471476684,0.00435607295767612,0.00714884190818586,0.0121255659709118,0.0122402084841981,0.0131633165609697,0.00540047734564406,0.00394474856114144,0.00562842757619185,0.00394866587139973,0.00406348555367571,0.00316820473258388,0.0024313863938121,0.000197984260998088
"6",0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0130534475910701,0.00707393471476684,0.00435607295767612,0.00714884190818586,0.0121255659709118,0.0122402084841981,0.0131633165609697,0.00540047734564406,0.00394474856114144,0.00562842757619185,0.00394866587139973,0.00406348555367571,0.00316820473258388,0.0024313863938121,0.000197984260998088
"7",0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0130534475910701,0.00707393471476684,0.00435607295767612,0.00714884190818586,0.0121255659709118,0.0122402084841981,0.0131633165609697,0.00540047734564406,0.00394474856114144,0.00562842757619185,0.00394866587139973,0.00406348555367571,0.00316820473258388,0.0024313863938121,0.000197984260998088
"8",0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0130534475910701,0.00707393471476684,0.00435607295767612,0.00714884190818586,0.0121255659709118,0.0122402084841981,0.0131633165609697,0.00540047734564406,0.00394474856114144,0.00562842757619185,0.00394866587139973,0.00406348555367571,0.00316820473258388,0.0024313863938121,0.000197984260998088
"9",0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0130534475910701,0.00707393471476684,0.00435607295767612,0.00714884190818586,0.0121255659709118,0.0122402084841981,0.0131633165609697,0.00540047734564406,0.00394474856114144,0.00562842757619185,0.00394866587139973,0.00406348555367571,0.00316820473258388,0.0024313863938121,0.000197984260998088
"10",0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0319298245614035,0.0130534475910701,0.00707393471476684,0.00435607295767612,0.00714884190818586,0.0121255659709118,0.0122402084841981,0.0131633165609697,0.00540047734564406,0.00394474856114144,0.00562842757619185,0.00394866587139973,0.00406348555367571,0.00316820473258388,0.0024313863938121,0.000197984260998088
